order_id,order_date,customer_id,store_id,payment_method,order_status
O022539,2025-04-23,C00555,S022,E-Wallet,Completed
O022540,2025-01-08,C02594,S031,Bank Transfer,Completed
O022541,2024-08-09,C02158,S008,E-Wallet,Completed
O022542,2025-04-06,C04891,S031,Bank Transfer,Completed
O022543,2024-01-05,C04849,S031,E-Wallet,Completed
O022544,2024-08-21,C00047,S009,Debit Card,Completed
O022545,2025-07-05,C01730,S006,Debit Card,Completed
O022546,2025-03-22,C03345,S031,E-Wallet,Completed
O022547,2025-10-18,C04683,S014,Debit Card,Completed
O022548,2024-07-03,C01528,S025,Debit Card,Completed
O022549,2025-07-18,C01789,S027,Credit Card,Completed
O022550,2025-03-01,C01629,S031,E-Wallet,Completed
O022551,2025-03-24,C01434,S031,Cash,Completed
O022552,2024-06-05,C03115,S025,Cash,Completed
O022553,2024-02-08,C00199,S031,Credit Card,Completed
O022554,2024-06-25,C04090,S031,Bank Transfer,Completed
O022555,2025-09-13,C03471,S031,E-Wallet,Completed
O022556,2025-06-25,C02781,S007,E-Wallet,Completed
O022557,2025-04-16,C02771,S031,E-Wallet,Completed
O022558,2024-01-12,C01242,S023,Debit Card,Completed
O022559,2025-06-14,C01583,S031,E-Wallet,Completed
O022560,2025-05-03,C03996,S004,Cash,Completed
O022561,2024-05-25,C04806,S031,Credit Card,Completed
O022562,2024-10-27,C02939,S031,Credit Card,Completed
O022563,2024-10-17,C03277,S027,Debit Card,Completed
O022564,2024-11-29,C00828,S017,E-Wallet,Completed
O022565,2024-11-24,C03619,S031,E-Wallet,Completed
O022566,2024-04-06,C03968,S007,Debit Card,Completed
O022567,2024-11-02,C01521,S025,E-Wallet,Completed
O022568,2025-12-31,C00571,S031,Credit Card,Completed
O022569,2024-03-13,C02282,S023,Cash,Completed
O022570,2024-08-01,C02187,S017,Debit Card,Completed
O022571,2024-10-05,C00786,S031,Bank Transfer,Completed
O022572,2024-06-17,C04536,S021,Credit Card,Completed
O022573,2024-07-14,C01549,S031,E-Wallet,Completed
O022574,2024-03-15,C03198,S011,Debit Card,Completed
O022575,2024-05-18,C02662,S031,Bank Transfer,Completed
O022576,2024-05-10,C03452,S031,E-Wallet,Completed
O022577,2024-09-17,C02257,S018,Credit Card,Completed
O022578,2025-06-23,C03659,S031,E-Wallet,Completed
O022579,2024-10-30,C00715,S019,Cash,Completed
O022580,2024-08-23,C00590,S031,Bank Transfer,Completed
O022581,2024-01-12,C02039,S027,Debit Card,Completed
O022582,2024-03-11,C03586,S005,Debit Card,Returned
O022583,2024-12-10,C04037,S029,Debit Card,Completed
O022584,2024-03-31,C04473,S031,Bank Transfer,Completed
O022585,2024-11-07,C03730,S031,Credit Card,Completed
O022586,2025-07-03,C02594,S031,Credit Card,Completed
O022587,2024-01-28,C02464,S028,Bank Transfer,Completed
O022588,2024-07-08,C02446,S031,Credit Card,Completed
O022589,2025-06-27,C01778,S031,E-Wallet,Completed
O022590,2024-11-07,C02299,S031,Bank Transfer,Completed
O022591,2025-11-05,C04915,S018,Debit Card,Completed
O022592,2025-01-12,C04817,S031,E-Wallet,Completed
O022593,2025-09-23,C00841,S031,Debit Card,Completed
O022594,2025-10-06,C02328,S031,E-Wallet,Completed
O022595,2025-12-11,C00889,S031,E-Wallet,Completed
O022596,2024-04-01,C03844,S031,Bank Transfer,Completed
O022597,2024-11-07,C02542,S027,Credit Card,Completed
O022598,2024-06-05,C02426,S031,Credit Card,Completed
O022599,2024-04-29,C01204,S031,Credit Card,Completed
O022600,2024-09-30,C01140,S031,Debit Card,Completed
O022601,2025-11-16,C02314,S024,Cash,Completed
O022602,2024-05-05,C02190,S027,Debit Card,Completed
O022603,2025-07-11,C01724,S006,Cash,Completed
O022604,2025-11-04,C03169,S025,Credit Card,Completed
O022605,2025-05-04,C04290,S004,Debit Card,Completed
O022606,2025-07-28,C00093,S031,Credit Card,Completed
O022607,2025-07-29,C00845,S031,E-Wallet,Completed
O022608,2024-03-23,C03917,S031,Credit Card,Completed
O022609,2025-06-24,C01044,S031,E-Wallet,Completed
O022610,2024-10-09,C04148,S015,Credit Card,Completed
O022611,2025-08-05,C04412,S031,E-Wallet,Completed
O022612,2025-01-23,C02888,S016,E-Wallet,Completed
O022613,2025-07-30,C02472,S008,Credit Card,Completed
O022614,2025-04-30,C00188,S031,E-Wallet,Completed
O022615,2024-01-24,C00375,S011,Debit Card,Completed
O022616,2025-08-29,C03796,S015,Cash,Completed
O022617,2024-12-02,C03871,S031,E-Wallet,Completed
O022618,2025-11-23,C02472,S031,Bank Transfer,Completed
O022619,2025-07-31,C03378,S006,Debit Card,Completed
O022620,2025-09-12,C02151,S031,Credit Card,Completed
O022621,2024-04-15,C04155,S031,E-Wallet,Completed
O022622,2024-11-23,C03259,S031,E-Wallet,Completed
O022623,2025-11-19,C04966,S031,E-Wallet,Completed
O022624,2025-10-16,C00057,S031,E-Wallet,Completed
O022625,2024-04-23,C04354,S024,Debit Card,Completed
O022626,2024-04-17,C04367,S031,E-Wallet,Cancelled
O022627,2024-01-27,C00884,S031,E-Wallet,Completed
O022628,2024-02-20,C01206,S015,E-Wallet,Completed
O022629,2024-03-21,C02116,S031,Bank Transfer,Completed
O022630,2024-05-26,C01616,S014,Debit Card,Cancelled
O022631,2025-05-04,C04249,S031,Bank Transfer,Completed
O022632,2024-11-25,C02916,S026,E-Wallet,Completed
O022633,2024-12-11,C03138,S031,E-Wallet,Completed
O022634,2025-01-09,C01324,S015,Cash,Completed
O022635,2025-12-03,C04813,S031,E-Wallet,Completed
O022636,2024-01-06,C00570,S031,E-Wallet,Completed
O022637,2024-11-10,C00620,S013,Debit Card,Completed
O022638,2024-07-05,C04820,S031,E-Wallet,Completed
O022639,2025-03-11,C00231,S031,Bank Transfer,Completed
O022640,2025-09-06,C04453,S017,E-Wallet,Completed
O022641,2025-10-02,C04180,S031,E-Wallet,Completed
O022642,2024-04-04,C01046,S031,Credit Card,Completed
O022643,2024-08-02,C00280,S031,Credit Card,Returned
O022644,2025-07-08,C02352,S027,Credit Card,Cancelled
O022645,2024-10-31,C00561,S031,Credit Card,Completed
O022646,2024-09-06,C00074,S007,Credit Card,Completed
O022647,2024-09-23,C04648,S026,Cash,Completed
O022648,2025-06-28,C03650,S002,E-Wallet,Completed
O022649,2024-06-19,C02571,S031,Bank Transfer,Completed
O022650,2025-12-21,C03249,S006,Bank Transfer,Completed
O022651,2024-05-02,C01713,S004,Debit Card,Completed
O022652,2025-12-03,C04375,S031,E-Wallet,Returned
O022653,2025-08-31,C01070,S007,Cash,Returned
O022654,2024-09-13,C00616,S031,Bank Transfer,Completed
O022655,2024-05-06,C02379,S009,Debit Card,Completed
O022656,2024-08-06,C02827,S013,Cash,Completed
O022657,2025-10-13,C04913,S005,Cash,Completed
O022658,2025-05-12,C01104,S031,Bank Transfer,Completed
O022659,2024-04-13,C02108,S025,Debit Card,Completed
O022660,2025-10-09,C01203,S031,Bank Transfer,Completed
O022661,2024-05-13,C01232,S031,E-Wallet,Completed
O022662,2024-04-19,C01748,S008,Debit Card,Completed
O022663,2025-11-29,C04071,S031,Credit Card,Cancelled
O022664,2024-03-24,C04410,S031,Credit Card,Completed
O022665,2024-06-03,C04144,S031,E-Wallet,Completed
O022666,2024-12-04,C00943,S023,Debit Card,Completed
O022667,2024-02-09,C02522,S031,Credit Card,Completed
O022668,2024-06-01,C00546,S031,E-Wallet,Completed
O022669,2025-01-01,C03409,S031,Bank Transfer,Completed
O022670,2025-03-24,C01512,S031,E-Wallet,Completed
O022671,2024-06-05,C02774,S014,E-Wallet,Completed
O022672,2024-11-30,C03332,S021,Credit Card,Completed
O022673,2025-02-20,C02640,S001,Cash,Completed
O022674,2025-05-03,C00479,S031,Bank Transfer,Completed
O022675,2025-10-23,C02710,S028,Debit Card,Completed
O022676,2024-02-27,C04078,S024,Debit Card,Completed
O022677,2025-11-01,C03465,S022,E-Wallet,Completed
O022678,2025-10-04,C03029,S031,Credit Card,Completed
O022679,2024-11-13,C01170,S031,Debit Card,Completed
O022680,2025-04-10,C01265,S031,E-Wallet,Completed
O022681,2025-12-29,C01735,S031,Credit Card,Completed
O022682,2024-07-24,C02852,S022,Debit Card,Completed
O022683,2024-06-30,C04588,S031,E-Wallet,Completed
O022684,2024-06-02,C04214,S031,E-Wallet,Completed
O022685,2025-01-22,C02471,S025,E-Wallet,Completed
O022686,2025-10-05,C03092,S031,Bank Transfer,Completed
O022687,2024-11-21,C02908,S005,Debit Card,Completed
O022688,2025-11-12,C03827,S004,Cash,Completed
O022689,2024-07-23,C04437,S031,Bank Transfer,Completed
O022690,2025-10-25,C01498,S021,Bank Transfer,Completed
O022691,2025-03-09,C01291,S031,Credit Card,Completed
O022692,2024-05-03,C00103,S024,Debit Card,Completed
O022693,2024-01-18,C03969,S012,E-Wallet,Completed
O022694,2025-12-11,C04098,S031,Bank Transfer,Returned
O022695,2024-02-04,C01154,S031,E-Wallet,Completed
O022696,2024-11-08,C04248,S031,Credit Card,Completed
O022697,2025-03-28,C02154,S031,Credit Card,Completed
O022698,2025-06-05,C01976,S031,Credit Card,Completed
O022699,2025-04-05,C01044,S031,E-Wallet,Completed
O022700,2024-02-06,C04144,S031,Credit Card,Completed
O022701,2024-06-10,C02528,S017,Credit Card,Completed
O022702,2024-03-16,C02224,S031,Bank Transfer,Completed
O022703,2024-04-28,C02973,S031,Cash,Completed
O022704,2024-04-10,C04706,S017,Debit Card,Completed
O022705,2025-12-27,C00649,S031,E-Wallet,Completed
O022706,2024-11-01,C00991,S031,Bank Transfer,Completed
O022707,2025-01-25,C04993,S031,E-Wallet,Completed
O022708,2025-09-21,C03595,S004,Debit Card,Completed
O022709,2025-02-25,C01593,S020,Bank Transfer,Completed
O022710,2025-03-23,C00142,S031,Credit Card,Completed
O022711,2024-05-28,C02616,S027,Credit Card,Completed
O022712,2025-02-12,C00174,S015,Credit Card,Completed
O022713,2024-07-09,C04668,S031,Bank Transfer,Completed
O022714,2025-11-22,C00426,S031,E-Wallet,Completed
O022715,2025-09-16,C00244,S030,Debit Card,Completed
O022716,2025-11-07,C03705,S031,Cash,Completed
O022717,2024-06-14,C03944,S031,E-Wallet,Completed
O022718,2024-10-12,C00074,S031,E-Wallet,Completed
O022719,2025-02-03,C04680,S031,Credit Card,Completed
O022720,2024-04-14,C02539,S031,Credit Card,Completed
O022721,2025-09-27,C02954,S031,E-Wallet,Returned
O022722,2024-10-17,C02095,S031,E-Wallet,Completed
O022723,2025-01-04,C04938,S005,Cash,Completed
O022724,2024-05-30,C03447,S029,Debit Card,Completed
O022725,2025-09-14,C00625,S031,E-Wallet,Completed
O022726,2025-10-14,C03184,S004,Debit Card,Completed
O022727,2025-03-30,C03237,S018,Cash,Completed
O022728,2024-10-23,C03566,S005,Cash,Completed
O022729,2025-11-10,C03866,S025,Credit Card,Completed
O022730,2024-06-12,C02350,S031,Bank Transfer,Completed
O022731,2024-10-29,C01975,S031,Credit Card,Completed
O022732,2024-12-30,C03152,S003,E-Wallet,Completed
O022733,2025-06-18,C04537,S031,E-Wallet,Completed
O022734,2024-04-08,C02466,S031,Credit Card,Completed
O022735,2025-09-22,C03147,S031,E-Wallet,Completed
O022736,2025-05-17,C01070,S016,E-Wallet,Completed
O022737,2025-09-03,C03624,S031,E-Wallet,Completed
O022738,2025-01-24,C03273,S010,Bank Transfer,Completed
O022739,2024-10-12,C02065,S031,Credit Card,Completed
O022740,2025-05-01,C03692,S024,E-Wallet,Completed
O022741,2024-05-20,C00621,S021,Credit Card,Completed
O022742,2024-04-23,C00417,S031,Debit Card,Completed
O022743,2024-11-24,C03730,S002,E-Wallet,Completed
O022744,2025-05-19,C01822,S004,Cash,Completed
O022745,2024-06-07,C03855,S031,Bank Transfer,Completed
O022746,2025-07-19,C02200,S031,Bank Transfer,Completed
O022747,2025-09-02,C01175,S013,Credit Card,Completed
O022748,2025-03-27,C02791,S031,Credit Card,Completed
O022749,2025-12-29,C04235,S028,Debit Card,Completed
O022750,2024-01-28,C02947,S027,E-Wallet,Completed
O022751,2025-03-08,C00303,S002,Debit Card,Completed
O022752,2024-12-31,C04770,S031,Bank Transfer,Completed
O022753,2025-05-31,C02647,S031,Credit Card,Completed
O022754,2024-10-07,C03953,S031,E-Wallet,Completed
O022755,2024-03-15,C01429,S021,E-Wallet,Completed
O022756,2025-11-09,C00927,S031,Bank Transfer,Completed
O022757,2025-08-27,C01735,S031,E-Wallet,Completed
O022758,2024-06-30,C03085,S023,Debit Card,Completed
O022759,2024-02-20,C02986,S031,E-Wallet,Completed
O022760,2025-09-23,C01960,S031,Bank Transfer,Cancelled
O022761,2025-09-10,C02250,S031,Credit Card,Completed
O022762,2025-03-06,C03990,S028,Cash,Completed
O022763,2024-03-01,C03913,S031,E-Wallet,Completed
O022764,2025-10-12,C04596,S006,Credit Card,Completed
O022765,2025-06-30,C02682,S031,Credit Card,Completed
O022766,2025-09-03,C01788,S031,E-Wallet,Completed
O022767,2025-04-30,C01841,S031,Bank Transfer,Completed
O022768,2025-12-15,C00194,S018,Cash,Completed
O022769,2024-10-12,C03699,S010,Debit Card,Completed
O022770,2025-03-10,C01158,S031,Credit Card,Completed
O022771,2025-09-11,C00646,S031,E-Wallet,Completed
O022772,2024-02-15,C02294,S031,Credit Card,Completed
O022773,2024-07-12,C02195,S031,Debit Card,Completed
O022774,2024-04-19,C02231,S025,Cash,Completed
O022775,2024-05-06,C02184,S031,Bank Transfer,Completed
O022776,2024-07-09,C01053,S031,Bank Transfer,Completed
O022777,2025-04-01,C00969,S031,E-Wallet,Completed
O022778,2025-01-18,C02225,S031,E-Wallet,Completed
O022779,2024-05-22,C04266,S018,E-Wallet,Completed
O022780,2024-11-09,C02549,S031,Debit Card,Completed
O022781,2024-04-05,C02630,S029,Cash,Completed
O022782,2025-02-02,C03943,S020,Cash,Completed
O022783,2025-12-17,C00322,S012,Credit Card,Completed
O022784,2025-11-15,C04648,S012,Debit Card,Completed
O022785,2024-07-19,C02318,S031,Bank Transfer,Completed
O022786,2024-11-04,C03375,S010,Bank Transfer,Completed
O022787,2025-01-26,C03253,S001,Cash,Completed
O022788,2025-01-19,C01734,S031,Debit Card,Completed
O022789,2025-05-06,C02013,S031,Bank Transfer,Completed
O022790,2024-10-21,C00801,S013,Cash,Completed
O022791,2024-06-20,C03888,S003,Debit Card,Completed
O022792,2025-05-11,C01757,S013,E-Wallet,Completed
O022793,2025-09-21,C02009,S031,E-Wallet,Completed
O022794,2024-11-05,C02064,S027,Debit Card,Completed
O022795,2024-04-28,C04881,S024,Credit Card,Completed
O022796,2025-04-11,C00014,S027,Debit Card,Completed
O022797,2024-09-02,C00499,S015,Credit Card,Completed
O022798,2024-11-18,C01422,S031,Debit Card,Completed
O022799,2025-06-28,C00034,S031,E-Wallet,Completed
O022800,2025-11-30,C03654,S022,Cash,Completed
O022801,2024-02-15,C01447,S026,Debit Card,Completed
O022802,2025-11-07,C02169,S029,Debit Card,Completed
O022803,2024-10-27,C04658,S031,Credit Card,Completed
O022804,2024-08-25,C03259,S002,Debit Card,Completed
O022805,2025-04-07,C00385,S011,Debit Card,Completed
O022806,2024-04-10,C01319,S015,Debit Card,Completed
O022807,2025-03-18,C02914,S029,Debit Card,Completed
O022808,2025-11-02,C01645,S003,Cash,Completed
O022809,2024-10-25,C00153,S031,E-Wallet,Completed
O022810,2024-02-14,C03318,S031,Bank Transfer,Completed
O022811,2024-10-01,C01153,S031,Credit Card,Completed
O022812,2024-01-16,C00716,S031,Credit Card,Completed
O022813,2025-04-12,C02124,S013,Debit Card,Completed
O022814,2025-05-15,C01023,S030,Credit Card,Completed
O022815,2024-03-17,C02088,S031,Bank Transfer,Completed
O022816,2024-05-20,C04352,S031,Credit Card,Completed
O022817,2024-10-03,C01099,S031,E-Wallet,Completed
O022818,2025-11-18,C03974,S022,Cash,Completed
O022819,2025-10-30,C04084,S004,Cash,Completed
O022820,2025-08-08,C02622,S002,Credit Card,Completed
O022821,2024-02-01,C03830,S031,Bank Transfer,Completed
O022822,2024-05-06,C02954,S031,Bank Transfer,Completed
O022823,2024-12-08,C00598,S028,Credit Card,Completed
O022824,2025-08-29,C02215,S031,E-Wallet,Completed
O022825,2024-03-21,C03253,S031,E-Wallet,Completed
O022826,2025-09-29,C00146,S013,Credit Card,Completed
O022827,2025-02-19,C03529,S031,Bank Transfer,Completed
O022828,2025-11-29,C01500,S031,E-Wallet,Completed
O022829,2025-05-11,C04421,S022,Credit Card,Completed
O022830,2024-08-25,C04860,S031,E-Wallet,Completed
O022831,2025-03-29,C03298,S005,Credit Card,Completed
O022832,2024-10-11,C04630,S024,Bank Transfer,Completed
O022833,2025-05-07,C00568,S031,Cash,Completed
O022834,2025-07-12,C03145,S031,E-Wallet,Completed
O022835,2024-08-15,C01269,S016,Bank Transfer,Completed
O022836,2024-07-05,C01461,S031,Credit Card,Completed
O022837,2024-03-09,C01435,S002,Debit Card,Returned
O022838,2024-10-10,C01039,S029,Debit Card,Completed
O022839,2024-07-07,C02621,S029,Cash,Completed
O022840,2025-12-31,C04723,S031,Debit Card,Completed
O022841,2024-06-19,C04774,S031,Credit Card,Completed
O022842,2025-02-25,C03498,S031,Credit Card,Completed
O022843,2024-09-15,C02847,S031,Bank Transfer,Completed
O022844,2025-05-27,C02365,S031,Bank Transfer,Completed
O022845,2024-08-07,C03945,S028,Credit Card,Completed
O022846,2024-12-25,C00232,S016,Debit Card,Completed
O022847,2025-08-21,C03450,S023,Cash,Completed
O022848,2025-12-13,C03068,S031,E-Wallet,Completed
O022849,2024-01-23,C04405,S031,E-Wallet,Completed
O022850,2025-12-01,C04183,S022,Cash,Completed
O022851,2025-08-21,C01658,S031,Bank Transfer,Completed
O022852,2024-07-11,C01158,S031,Credit Card,Completed
O022853,2024-09-06,C04215,S007,Debit Card,Completed
O022854,2025-09-29,C01515,S031,Credit Card,Completed
O022855,2024-06-22,C01830,S031,E-Wallet,Completed
O022856,2024-08-25,C03543,S031,E-Wallet,Completed
O022857,2024-09-22,C01592,S031,Credit Card,Completed
O022858,2025-10-27,C01325,S001,Credit Card,Completed
O022859,2025-06-06,C02345,S031,Bank Transfer,Completed
O022860,2025-10-18,C00601,S031,Bank Transfer,Completed
O022861,2025-07-20,C00378,S031,E-Wallet,Cancelled
O022862,2024-01-13,C03287,S031,Credit Card,Completed
O022863,2025-09-09,C01636,S031,Debit Card,Completed
O022864,2024-02-18,C00550,S031,Debit Card,Completed
O022865,2024-08-29,C04693,S031,Cash,Completed
O022866,2024-04-28,C02604,S031,E-Wallet,Completed
O022867,2025-01-03,C00305,S031,E-Wallet,Completed
O022868,2024-06-08,C03154,S013,Debit Card,Completed
O022869,2024-04-02,C00454,S031,E-Wallet,Completed
O022870,2024-09-29,C02583,S031,Credit Card,Completed
O022871,2024-07-30,C02037,S031,Bank Transfer,Completed
O022872,2025-04-08,C04271,S031,E-Wallet,Completed
O022873,2025-03-28,C04948,S031,E-Wallet,Returned
O022874,2025-07-28,C04545,S011,Debit Card,Completed
O022875,2025-07-22,C04317,S008,Cash,Completed
O022876,2024-07-05,C04235,S001,Debit Card,Completed
O022877,2025-11-23,C01524,S031,Cash,Completed
O022878,2024-03-10,C00434,S009,Debit Card,Completed
O022879,2025-03-18,C00465,S031,Bank Transfer,Completed
O022880,2025-05-19,C02675,S031,Credit Card,Completed
O022881,2024-05-09,C03201,S031,Credit Card,Completed
O022882,2024-05-07,C02353,S031,Credit Card,Completed
O022883,2024-03-03,C01319,S020,Debit Card,Completed
O022884,2024-04-25,C00304,S031,E-Wallet,Completed
O022885,2025-02-26,C02963,S031,Bank Transfer,Completed
O022886,2024-02-10,C02313,S031,Credit Card,Completed
O022887,2025-12-30,C02542,S031,E-Wallet,Completed
O022888,2025-10-10,C01987,S031,Bank Transfer,Completed
O022889,2025-10-01,C02425,S031,Debit Card,Completed
O022890,2025-04-01,C01848,S031,E-Wallet,Completed
O022891,2024-11-14,C02909,S014,Debit Card,Completed
O022892,2024-01-16,C04953,S014,Cash,Completed
O022893,2024-09-01,C01090,S010,Debit Card,Completed
O022894,2025-05-22,C01782,S024,E-Wallet,Completed
O022895,2024-08-09,C02082,S025,E-Wallet,Completed
O022896,2025-12-06,C02642,S031,Debit Card,Completed
O022897,2025-07-14,C00599,S010,E-Wallet,Completed
O022898,2024-02-09,C03469,S023,Credit Card,Completed
O022899,2025-05-09,C01489,S022,Credit Card,Completed
O022900,2024-10-26,C02584,S014,Debit Card,Completed
O022901,2024-07-23,C04376,S004,Cash,Completed
O022902,2025-07-20,C01677,S031,E-Wallet,Completed
O022903,2024-03-10,C01635,S007,E-Wallet,Completed
O022904,2025-07-27,C00192,S031,E-Wallet,Completed
O022905,2025-03-24,C00865,S019,Cash,Completed
O022906,2024-08-21,C01969,S015,E-Wallet,Completed
O022907,2025-11-05,C02531,S013,Debit Card,Completed
O022908,2024-12-23,C04637,S012,Cash,Completed
O022909,2024-02-26,C02735,S031,E-Wallet,Completed
O022910,2025-12-03,C00205,S021,E-Wallet,Completed
O022911,2025-07-20,C02533,S015,Cash,Completed
O022912,2025-10-21,C02198,S031,Bank Transfer,Completed
O022913,2024-08-28,C02168,S031,E-Wallet,Completed
O022914,2025-08-10,C03352,S013,E-Wallet,Returned
O022915,2024-09-09,C02400,S021,Debit Card,Cancelled
O022916,2024-03-17,C00888,S031,E-Wallet,Completed
O022917,2025-03-13,C02802,S031,Bank Transfer,Completed
O022918,2025-11-16,C04834,S031,Credit Card,Completed
O022919,2025-08-12,C02689,S031,Credit Card,Completed
O022920,2025-03-09,C00795,S031,E-Wallet,Completed
O022921,2024-04-21,C01028,S016,E-Wallet,Completed
O022922,2025-12-17,C01632,S003,Credit Card,Completed
O022923,2024-08-06,C00446,S031,E-Wallet,Completed
