order_detail_id,order_id,product_id,quantity,unit_price,discount_pct,sales_amount,unit_cost,cost_amount,profit_amount
OD0041029,O022672,P0035,3,1167915.12,0.1629,2932923.82,923229.22,2769687.66,163236.16
OD0041030,O022673,P0069,3,1233909.78,0.1518,3139967.26,1024327.06,3072981.18,66986.08
OD0041031,O022674,P0050,1,9138175.21,0.023,8928247.63,7821205.87,7821205.87,1107041.76
OD0041032,O022674,P0051,1,514436.37,0.09,468155.43,450326.67,450326.67,17828.76
OD0041033,O022675,P0131,1,302053.41,0.1394,259955.4,176014.91,176014.91,83940.49
OD0041034,O022675,P0032,1,6462406.57,0.1074,5768198.82,5492084.49,5492084.49,276114.33
OD0041035,O022675,P0219,2,1800894.57,0.1099,3206118.01,1022735.86,2045471.72,1160646.29
OD0041036,O022676,P0146,4,55422.12,0.1307,192710.85,34462.45,137849.8,54861.05
OD0041037,O022677,P0065,2,2274118.67,0.0949,4116726.06,1854699.47,3709398.94,407327.12
OD0041038,O022678,P0063,1,3950109.75,0.0716,3667327.12,3195721.75,3195721.75,471605.37
OD0041039,O022679,P0138,2,2139749.27,0.1616,3587987.75,1417401.98,2834803.96,753183.79
OD0041040,O022679,P0180,1,545989.06,0.1274,476415.25,298964.45,298964.45,177450.8
OD0041041,O022680,P0009,1,14237394.77,0.0781,13125439.11,11391061.22,11391061.22,1734377.89
OD0041042,O022680,P0198,2,291585.63,0.1919,471233.03,208583.48,417166.96,54066.07
OD0041043,O022680,P0129,1,160115.37,0.1868,130208.59,81273.24,81273.24,48935.35
OD0041044,O022681,P0226,2,115787.39,0.0768,213791.0,72972.76,145945.52,67845.48
OD0041045,O022681,P0263,2,1225096.42,0.1096,2181649.65,952546.61,1905093.22,276556.43
OD0041046,O022682,P0013,1,642768.0,0.1054,575015.52,586215.0,586215.0,-11199.48
OD0041047,O022682,P0041,1,615237.85,0.1047,550834.38,536756.83,536756.83,14077.55
OD0041048,O022682,P0292,1,17869.91,0.0297,17339.59,14094.97,14094.97,3244.62
OD0041049,O022683,P0004,1,807590.76,0.0952,730709.53,686327.13,686327.13,44382.4
OD0041050,O022683,P0177,3,1720133.52,0.0414,4947008.55,1190024.47,3570073.41,1376935.14
OD0041051,O022684,P0205,2,1129681.4,0.1191,1990258.3,717911.05,1435822.1,554436.2
OD0041052,O022685,P0265,1,1581570.49,0.0624,1482896.39,1139441.65,1139441.65,343454.74
OD0041053,O022686,P0266,1,2505404.68,0.1381,2159447.7,1982301.81,1982301.81,177145.89
OD0041054,O022686,P0250,1,4184844.79,0.0985,3772661.55,2953656.19,2953656.19,819005.36
OD0041055,O022686,P0124,1,129971.29,0.1129,115297.76,83380.9,83380.9,31916.86
OD0041056,O022686,P0034,1,5647241.08,0.1837,4610001.8,4726764.33,4726764.33,-116762.53
OD0041057,O022687,P0128,1,595289.28,0.1057,532380.91,395038.28,395038.28,137342.63
OD0041058,O022687,P0113,1,196529.64,0.0904,178756.17,157671.52,157671.52,21084.65
OD0041059,O022687,P0225,1,102966.43,0.1084,91801.01,71304.84,71304.84,20496.17
OD0041060,O022688,P0256,2,4758479.27,0.1485,8103900.66,3030055.77,6060111.54,2043789.12
OD0041061,O022689,P0190,1,705984.36,0.0372,679712.55,511918.33,511918.33,167794.22
OD0041062,O022690,P0027,2,4217210.69,0.0421,8079634.97,3683158.64,7366317.28,713317.69
OD0041063,O022691,P0020,6,876996.55,0.1971,4225081.91,742477.2,4454863.2,-229781.29
OD0041064,O022692,P0128,5,596500.47,0.1471,2543641.9,395038.28,1975191.4,568450.5
OD0041065,O022692,P0278,5,2324001.98,0.0802,10688493.06,1590807.6,7954038.0,2734455.06
OD0041066,O022693,P0069,3,1167012.47,0.0254,3412225.78,1024327.06,3072981.18,339244.6
OD0041067,O022693,P0006,2,10193191.44,0.0118,20145308.17,8118987.55,16237975.1,3907333.07
OD0041068,O022693,P0169,1,297792.33,0.0,297792.33,188192.6,188192.6,109599.73
OD0041069,O022694,P0031,2,1413268.62,0.1084,2520221.08,1142098.23,2284196.46,236024.62
OD0041070,O022694,P0154,1,142837.61,0.1075,127480.64,90912.7,90912.7,36567.94
OD0041071,O022695,P0194,1,839529.62,0.1763,691497.64,473591.15,473591.15,217906.49
OD0041072,O022695,P0057,3,8625098.0,0.1529,21919726.99,7589022.19,22767066.57,-847339.58
OD0041073,O022695,P0218,2,1291799.72,0.1178,2279268.96,766938.29,1533876.58,745392.38
OD0041074,O022696,P0162,1,74492.76,0.0657,69600.07,42571.54,42571.54,27028.53
OD0041075,O022696,P0103,1,3080140.46,0.1573,2595680.29,2170353.14,2170353.14,425327.15
OD0041076,O022697,P0127,1,2442511.1,0.033,2361901.98,1320170.83,1320170.83,1041731.15
OD0041077,O022698,P0141,2,197336.68,0.1716,326938.15,126690.48,253380.96,73557.19
OD0041078,O022698,P0137,4,956571.31,0.0812,3515697.28,473696.13,1894784.52,1620912.76
OD0041079,O022699,P0070,4,5139124.06,0.143,17616582.11,4240330.32,16961321.28,655260.83
OD0041080,O022700,P0055,5,1228848.35,0.1172,5424172.34,1064689.23,5323446.15,100726.19
OD0041081,O022700,P0158,8,2906980.99,0.2424,17619498.95,1745055.05,13960440.4,3659058.55
OD0041082,O022700,P0010,4,959701.57,0.1967,3083698.72,837339.32,3349357.28,-265658.56
OD0041083,O022701,P0013,2,667272.2,0.1708,1106665.53,586215.0,1172430.0,-65764.47
OD0041084,O022701,P0237,1,1956782.83,0.1967,1571879.26,1353988.21,1353988.21,217891.05
OD0041085,O022702,P0055,2,1226263.22,0.0685,2284498.49,1064689.23,2129378.46,155120.03
OD0041086,O022702,P0233,1,1506457.09,0.0855,1377593.8,1117903.66,1117903.66,259690.14
OD0041087,O022703,P0144,1,105216.22,0.0885,95906.16,64670.8,64670.8,31235.36
OD0041088,O022703,P0123,1,233226.68,0.003,232516.63,119940.33,119940.33,112576.3
OD0041089,O022703,P0184,2,1487927.85,0.1227,2610796.94,1084880.46,2169760.92,441036.02
OD0041090,O022704,P0193,1,674376.59,0.0789,621179.36,479320.12,479320.12,141859.24
OD0041091,O022705,P0194,2,804796.58,0.1708,1334646.64,473591.15,947182.3,387464.34
OD0041092,O022706,P0082,2,543752.69,0.1015,977137.09,444465.13,888930.26,88206.83
OD0041093,O022707,P0206,1,117769.66,0.0322,113977.46,80748.56,80748.56,33228.9
OD0041094,O022708,P0278,1,2365427.55,0.1377,2039624.53,1590807.6,1590807.6,448816.93
OD0041095,O022709,P0119,1,356814.52,0.1075,318460.96,262402.72,262402.72,56058.24
OD0041096,O022709,P0068,1,3828799.12,0.0549,3618633.63,3294536.89,3294536.89,324096.74
OD0041097,O022709,P0012,1,708548.79,0.0963,640320.3,607117.74,607117.74,33202.56
OD0041098,O022709,P0088,2,2805896.57,0.0713,5211940.13,2060938.66,4121877.32,1090062.81
OD0041099,O022709,P0006,1,10286775.38,0.1288,8961512.39,8118987.55,8118987.55,842524.84
OD0041100,O022710,P0200,1,99878.41,0.081,91787.93,72551.15,72551.15,19236.78
OD0041101,O022710,P0022,2,6433761.83,0.0389,12366779.77,5494045.91,10988091.82,1378687.95
OD0041102,O022710,P0123,2,224883.52,0.048,428165.95,119940.33,239880.66,188285.29
OD0041103,O022711,P0028,5,811393.33,0.0875,3701852.66,699810.26,3499051.3,202801.36
OD0041104,O022711,P0078,6,769846.01,0.1008,4153320.62,580311.88,3481871.28,671449.34
OD0041105,O022712,P0009,1,14460998.61,0.0894,13167658.14,11391061.22,11391061.22,1776596.92
OD0041106,O022713,P0210,1,1064493.77,0.0563,1004533.22,671960.8,671960.8,332572.42
OD0041107,O022714,P0062,1,2942728.05,0.1321,2554095.51,2408776.67,2408776.67,145318.84
OD0041108,O022714,P0161,1,2034521.28,0.0529,1926994.87,1349686.11,1349686.11,577308.76
OD0041109,O022715,P0070,6,5071574.57,0.2594,22534627.85,4240330.32,25441981.92,-2907354.07
OD0041110,O022715,P0047,3,2464334.44,0.289,5256138.51,2145450.53,6436351.59,-1180213.08
OD0041111,O022715,P0219,2,1759063.38,0.2627,2594031.23,1022735.86,2045471.72,548559.51
OD0041112,O022716,P0018,3,4484112.37,0.1906,10888193.21,3768223.33,11304669.99,-416476.78
OD0041113,O022716,P0014,2,1255632.41,0.184,2049306.34,1089176.16,2178352.32,-129045.98
OD0041114,O022716,P0004,3,807019.93,0.2416,1836058.82,686327.13,2058981.39,-222922.57
OD0041115,O022717,P0244,1,90395.85,0.007,89763.21,64197.68,64197.68,25565.53
OD0041116,O022717,P0015,1,653998.11,0.0953,591661.0,554928.95,554928.95,36732.05
OD0041117,O022717,P0153,1,565756.82,0.1052,506228.49,318679.04,318679.04,187549.45
OD0041118,O022718,P0047,2,2536226.75,0.0702,4716299.01,2145450.53,4290901.06,425397.95
OD0041119,O022719,P0130,2,1114723.13,0.1018,2002404.22,566542.33,1133084.66,869319.56
OD0041120,O022719,P0050,2,9001791.38,0.1096,16029564.31,7821205.87,15642411.74,387152.57
OD0041121,O022719,P0067,2,8557800.82,0.0457,16333154.64,6997432.24,13994864.48,2338290.16
OD0041122,O022720,P0203,1,835192.5,0.1325,724517.64,540731.73,540731.73,183785.91
OD0041123,O022721,P0047,1,2514966.03,0.1426,2156382.06,2145450.53,2145450.53,10931.53
OD0041124,O022721,P0182,1,92218.01,0.107,82354.81,54381.99,54381.99,27972.82
OD0041125,O022721,P0210,2,1071187.27,0.057,2020316.66,671960.8,1343921.6,676395.06
OD0041126,O022722,P0075,1,1124200.66,0.0772,1037428.34,790158.9,790158.9,247269.44
OD0041127,O022722,P0208,1,672956.91,0.0601,632530.91,396314.71,396314.71,236216.2
OD0041128,O022723,P0006,3,9901099.25,0.0035,29599952.48,8118987.55,24356962.65,5242989.83
OD0041129,O022723,P0151,1,2937657.59,0.0231,2869707.83,1913845.16,1913845.16,955862.67
OD0041130,O022724,P0083,1,114636.93,0.0569,108114.96,90582.08,90582.08,17532.88
OD0041131,O022724,P0157,1,457926.86,0.0234,447194.95,308416.74,308416.74,138778.21
OD0041132,O022724,P0149,1,85989.58,0.0759,79460.87,46835.29,46835.29,32625.58
OD0041133,O022725,P0108,1,4074164.44,0.0966,3680636.83,2969966.9,2969966.9,710669.93
OD0041134,O022726,P0148,1,164081.87,0.0489,156056.22,85540.55,85540.55,70515.67
OD0041135,O022726,P0089,3,751274.5,0.1096,2006837.35,543656.95,1630970.85,375866.5
OD0041136,O022727,P0280,3,392883.72,0.1291,1026471.03,300703.59,902110.77,124360.26
OD0041137,O022728,P0177,1,1783252.05,0.0903,1622273.71,1190024.47,1190024.47,432249.24
OD0041138,O022729,P0175,3,556792.06,0.2178,1306627.84,368182.29,1104546.87,202080.97
OD0041139,O022730,P0088,3,2803171.25,0.1879,6829246.59,2060938.66,6182815.98,646430.61
OD0041140,O022731,P0163,1,542897.97,0.1811,444596.94,303317.6,303317.6,141279.34
OD0041141,O022732,P0156,5,101396.47,0.1992,405980.83,52483.34,262416.7,143564.13
OD0041142,O022733,P0048,1,903879.65,0.0848,827257.86,764468.52,764468.52,62789.34
OD0041143,O022733,P0028,1,843164.91,0.1653,703814.18,699810.26,699810.26,4003.92
OD0041144,O022733,P0027,1,4167967.61,0.134,3609546.28,3683158.64,3683158.64,-73612.36
OD0041145,O022734,P0171,2,149504.71,0.1155,264473.04,77750.13,155500.26,108972.78
OD0041146,O022735,P0177,2,1740010.81,0.2003,2782989.81,1190024.47,2380048.94,402940.87
OD0041147,O022736,P0214,1,339595.6,0.1093,302467.98,196404.86,196404.86,106063.12
OD0041148,O022737,P0049,2,755017.53,0.198,1211010.83,645945.24,1291890.48,-80879.65
OD0041149,O022737,P0175,1,543936.18,0.0834,498555.16,368182.29,368182.29,130372.87
OD0041150,O022738,P0026,2,6099909.08,0.037,11748516.32,5213611.43,10427222.86,1321293.46
OD0041151,O022738,P0117,1,13371862.17,0.0752,12366058.42,9843143.02,9843143.02,2522915.4
OD0041152,O022739,P0008,1,2349037.38,0.0825,2155330.42,2030360.78,2030360.78,124969.64
OD0041153,O022740,P0002,4,1084614.28,0.1331,3761088.84,912026.12,3648104.48,112984.36
OD0041154,O022740,P0019,6,1899737.81,0.1073,10175821.32,1752706.76,10516240.56,-340419.24
OD0041155,O022740,P0172,3,270556.92,0.188,659069.03,170768.44,512305.32,146763.71
OD0041156,O022740,P0028,5,830926.25,0.169,3452423.24,699810.26,3499051.3,-46628.06
OD0041157,O022740,P0223,3,501154.86,0.1125,1334319.61,324711.01,974133.03,360186.58
OD0041158,O022741,P0004,1,818553.56,0.0762,756161.17,686327.13,686327.13,69834.04
OD0041159,O022741,P0062,1,2889221.86,0.1253,2527143.26,2408776.67,2408776.67,118366.59
OD0041160,O022742,P0282,1,814762.58,0.1396,701027.95,588495.41,588495.41,112532.54
OD0041161,O022743,P0026,1,6132324.55,0.0917,5569908.55,5213611.43,5213611.43,356297.12
OD0041162,O022743,P0020,2,853246.1,0.0634,1598249.23,742477.2,1484954.4,113294.83
OD0041163,O022744,P0002,4,1080163.16,0.0695,4020397.31,912026.12,3648104.48,372292.83
OD0041164,O022745,P0179,2,1894364.97,0.0574,3571129.42,1005800.44,2011600.88,1559528.54
OD0041165,O022745,P0077,1,301339.87,0.0669,281178.49,203600.42,203600.42,77578.07
OD0041166,O022746,P0072,2,219570.57,0.0996,395420.51,163208.98,326417.96,69002.55
OD0041167,O022747,P0009,2,14033666.83,0.141,24110139.27,11391061.22,22782122.44,1328016.83
OD0041168,O022747,P0125,1,59259.21,0.2265,45839.67,30289.96,30289.96,15549.71
OD0041169,O022747,P0239,1,2678474.35,0.2127,2108746.54,1900041.88,1900041.88,208704.66
OD0041170,O022747,P0098,2,14791234.66,0.1073,26408923.04,11905091.96,23810183.92,2598739.12
OD0041171,O022747,P0019,2,1971189.4,0.1928,3182322.79,1752706.76,3505413.52,-323090.73
OD0041172,O022748,P0060,1,4682143.91,0.0299,4542289.82,3715047.81,3715047.81,827242.01
OD0041173,O022748,P0034,1,5665398.62,0.0202,5550805.84,4726764.33,4726764.33,824041.51
OD0041174,O022749,P0074,1,7034215.17,0.1117,6248158.25,5195140.15,5195140.15,1053018.1
OD0041175,O022750,P0137,1,941993.37,0.1094,838950.62,473696.13,473696.13,365254.49
OD0041176,O022751,P0061,1,4312615.31,0.0518,4089103.66,3733959.57,3733959.57,355144.09
OD0041177,O022752,P0243,2,177705.4,0.091,323071.07,123853.16,247706.32,75364.75
OD0041178,O022752,P0001,2,16367110.84,0.1321,28409667.68,14116262.75,28232525.5,177142.18
OD0041179,O022753,P0185,2,38316.65,0.0408,73509.18,29053.23,58106.46,15402.72
OD0041180,O022753,P0026,1,6174736.82,0.1021,5544534.92,5213611.43,5213611.43,330923.49
OD0041181,O022753,P0023,3,866529.16,0.0316,2517424.74,761116.39,2283349.17,234075.57
OD0041182,O022753,P0211,2,1738882.47,0.0687,3238873.13,989693.92,1979387.84,1259485.29
OD0041183,O022753,P0151,1,2918773.84,0.0165,2870469.69,1913845.16,1913845.16,956624.53
OD0041184,O022754,P0152,1,1285203.38,0.1456,1098105.17,741157.06,741157.06,356948.11
OD0041185,O022754,P0271,1,1964040.81,0.135,1698942.93,1480721.74,1480721.74,218221.19
OD0041186,O022755,P0165,2,640695.58,0.0,1281391.16,404173.27,808346.54,473044.62
OD0041187,O022755,P0132,1,2016428.02,0.0038,2008669.91,1414543.1,1414543.1,594126.81
OD0041188,O022756,P0032,1,6586108.72,0.12,5795517.18,5492084.49,5492084.49,303432.69
OD0041189,O022757,P0171,4,147616.55,0.1018,530361.34,77750.13,311000.52,219360.82
OD0041190,O022757,P0263,3,1236277.13,0.1225,3254472.97,952546.61,2857639.83,396833.14
OD0041191,O022757,P0286,3,2888801.07,0.1121,7694931.07,2109792.29,6329376.87,1365554.2
OD0041192,O022758,P0237,1,2017203.41,0.1615,1691331.31,1353988.21,1353988.21,337343.1
OD0041193,O022759,P0177,1,1707774.47,0.1381,1471925.81,1190024.47,1190024.47,281901.34
OD0041194,O022759,P0026,1,6223409.47,0.0789,5732567.86,5213611.43,5213611.43,518956.43
OD0041195,O022759,P0002,1,1055225.47,0.087,963458.95,912026.12,912026.12,51432.83
OD0041196,O022759,P0294,2,904863.65,0.1059,1618028.01,660911.45,1321822.9,296205.11
OD0041197,O022759,P0029,2,3779169.14,0.0476,7198376.32,3313680.43,6627360.86,571015.46
OD0041198,O022760,P0239,1,2649328.46,0.1563,2235109.94,1900041.88,1900041.88,335068.06
OD0041199,O022761,P0063,4,3903196.84,0.2097,12338586.5,3195721.75,12782887.0,-444300.5
OD0041200,O022762,P0278,1,2428609.23,0.0547,2295696.99,1590807.6,1590807.6,704889.39
OD0041201,O022762,P0229,1,325316.5,0.0706,302345.62,236105.93,236105.93,66239.69
OD0041202,O022763,P0168,1,245122.06,0.1328,212564.62,149483.46,149483.46,63081.16
OD0041203,O022764,P0142,2,575172.92,0.1218,1010286.23,349959.28,699918.56,310367.67
OD0041204,O022765,P0267,1,26908.68,0.1477,22933.39,18015.57,18015.57,4917.82
OD0041205,O022766,P0272,10,323343.44,0.1771,2660645.59,252111.53,2521115.3,139530.29
OD0041206,O022767,P0052,2,5549083.97,0.0885,10115508.69,4759744.91,9519489.82,596018.87
OD0041207,O022767,P0037,2,14312093.4,0.1178,25251546.05,11706271.19,23412542.38,1839003.67
OD0041208,O022768,P0146,1,56117.76,0.1002,50493.12,34462.45,34462.45,16030.67
OD0041209,O022769,P0259,1,843809.78,0.0444,806331.07,543893.44,543893.44,262437.63
OD0041210,O022769,P0133,2,805729.82,0.171,1335954.49,528427.11,1056854.22,279100.27
OD0041211,O022769,P0290,1,1184884.58,0.1268,1034688.39,789200.84,789200.84,245487.55
OD0041212,O022769,P0189,2,423385.17,0.1939,682545.18,310972.62,621945.24,60599.94
OD0041213,O022770,P0018,1,4435746.32,0.1616,3718855.45,3768223.33,3768223.33,-49367.88
OD0041214,O022771,P0036,2,8731153.44,0.1012,15695283.28,7455480.0,14910960.0,784323.28
OD0041215,O022772,P0008,1,2286251.08,0.1479,1948176.68,2030360.78,2030360.78,-82184.1
OD0041216,O022772,P0128,1,595976.52,0.0934,540334.45,395038.28,395038.28,145296.17
OD0041217,O022772,P0285,1,161148.57,0.043,154219.16,114631.95,114631.95,39587.21
OD0041218,O022772,P0098,3,15048660.27,0.1814,36956398.17,11905091.96,35715275.88,1241122.29
OD0041219,O022772,P0172,1,274032.67,0.0994,246782.4,170768.44,170768.44,76013.96
OD0041220,O022773,P0082,1,545771.12,0.0574,514429.18,444465.13,444465.13,69964.05
OD0041221,O022773,P0280,1,409929.83,0.0257,399377.37,300703.59,300703.59,98673.78
OD0041222,O022773,P0187,1,226146.58,0.013,223214.81,133695.36,133695.36,89519.45
OD0041223,O022773,P0225,1,103990.11,0.1402,89408.22,71304.84,71304.84,18103.38
OD0041224,O022774,P0294,1,874436.05,0.0732,810436.1,660911.45,660911.45,149524.65
OD0041225,O022775,P0127,2,2453381.57,0.0831,4499035.63,1320170.83,2640341.66,1858693.97
OD0041226,O022776,P0289,1,337296.29,0.1862,274481.45,226083.62,226083.62,48397.83
OD0041227,O022777,P0176,1,2763224.51,0.0998,2487505.89,1899669.96,1899669.96,587835.93
OD0041228,O022777,P0275,1,291496.23,0.0755,269482.13,237023.91,237023.91,32458.22
OD0041229,O022778,P0054,2,3692763.64,0.1156,6531652.44,3140735.19,6281470.38,250182.06
OD0041230,O022778,P0284,2,971196.04,0.1144,1720147.77,647952.02,1295904.04,424243.73
OD0041231,O022779,P0218,1,1302354.24,0.1148,1152864.33,766938.29,766938.29,385926.04
OD0041232,O022780,P0246,2,78585.75,0.1456,134280.01,47083.56,94167.12,40112.89
OD0041233,O022780,P0044,1,11026887.95,0.1868,8966653.26,9619558.06,9619558.06,-652904.8
OD0041234,O022781,P0298,1,213140.97,0.1236,186802.74,147591.05,147591.05,39211.69
OD0041235,O022781,P0074,1,6981614.65,0.0127,6892897.34,5195140.15,5195140.15,1697757.19
OD0041236,O022782,P0154,3,139503.43,0.1105,372246.63,90912.7,272738.1,99508.53
OD0041237,O022782,P0175,2,526415.86,0.1016,945826.19,368182.29,736364.58,209461.61
OD0041238,O022783,P0094,2,9861038.51,0.1598,16569882.6,7017318.01,14034636.02,2535246.58
OD0041239,O022784,P0243,1,168618.9,0.0779,155480.36,123853.16,123853.16,31627.2
OD0041240,O022785,P0133,1,840641.11,0.089,765850.49,528427.11,528427.11,237423.38
OD0041241,O022785,P0184,1,1518897.62,0.0382,1460894.76,1084880.46,1084880.46,376014.3
OD0041242,O022785,P0175,2,531109.48,0.054,1004895.21,368182.29,736364.58,268530.63
OD0041243,O022785,P0012,1,703074.19,0.113,623655.58,607117.74,607117.74,16537.84
OD0041244,O022785,P0031,1,1390072.09,0.0847,1272323.66,1142098.23,1142098.23,130225.43
OD0041245,O022786,P0006,1,10182474.56,0.1966,8181088.82,8118987.55,8118987.55,62101.27
OD0041246,O022786,P0178,1,647649.49,0.1158,572626.23,344847.75,344847.75,227778.48
OD0041247,O022786,P0065,1,2255244.01,0.1847,1838806.28,1854699.47,1854699.47,-15893.19
OD0041248,O022786,P0121,1,483462.88,0.1431,414281.84,294490.03,294490.03,119791.81
OD0041249,O022786,P0124,1,133923.6,0.0702,124522.74,83380.9,83380.9,41141.84
OD0041250,O022787,P0175,5,536862.42,0.0847,2457057.2,368182.29,1840911.45,616145.75
OD0041251,O022788,P0147,4,681510.72,0.2058,2165137.6,428681.66,1714726.64,450410.96
OD0041252,O022789,P0053,1,527359.92,0.1186,464797.54,470537.19,470537.19,-5739.65
OD0041253,O022790,P0122,2,1959442.69,0.0984,3533454.92,1032437.93,2064875.86,1468579.06
OD0041254,O022791,P0020,1,835325.01,0.0245,814842.37,742477.2,742477.2,72365.17
OD0041255,O022791,P0067,1,8680034.81,0.0485,8259055.39,6997432.24,6997432.24,1261623.15
OD0041256,O022791,P0167,1,1575442.15,0.0031,1570544.9,940725.12,940725.12,629819.78
OD0041257,O022792,P0244,2,90398.61,0.217,141561.08,64197.68,128395.36,13165.72
OD0041258,O022793,P0046,3,1044016.62,0.1312,2721271.18,928136.74,2784410.22,-63139.04
OD0041259,O022793,P0089,1,768124.72,0.1985,615629.05,543656.95,543656.95,71972.1
OD0041260,O022794,P0080,2,958693.72,0.1377,1653363.02,711895.37,1423790.74,229572.28
OD0041261,O022794,P0162,2,73703.62,0.1595,123889.95,42571.54,85143.08,38746.87
OD0041262,O022794,P0090,2,542923.12,0.2132,854316.84,385181.62,770363.24,83953.6
OD0041263,O022794,P0127,5,2446604.22,0.0854,11188838.36,1320170.83,6600854.15,4587984.21
OD0041264,O022795,P0119,5,353459.95,0.2155,1386436.05,262402.72,1312013.6,74422.45
OD0041265,O022795,P0230,5,137730.42,0.1641,575652.89,90277.16,451385.8,124267.09
OD0041266,O022796,P0058,2,14113990.45,0.2143,22180071.79,11809811.26,23619622.52,-1439550.73
OD0041267,O022797,P0018,1,4528286.28,0.0797,4167383.01,3768223.33,3768223.33,399159.68
OD0041268,O022797,P0010,1,987275.63,0.1622,827159.05,837339.32,837339.32,-10180.27
OD0041269,O022798,P0276,1,450747.32,0.1223,395641.57,352329.84,352329.84,43311.73
OD0041270,O022799,P0128,3,609321.4,0.0945,1655278.51,395038.28,1185114.84,470163.67
OD0041271,O022799,P0057,1,8526047.18,0.1115,7575463.01,7589022.19,7589022.19,-13559.18
OD0041272,O022799,P0044,1,10619171.39,0.0235,10369604.57,9619558.06,9619558.06,750046.51
OD0041273,O022800,P0178,2,646731.72,0.0748,1196734.85,344847.75,689695.5,507039.35
